id point;x;y;z
1319;978278.246191;6561736.74049;624.223022461
1320;978279.24528;6561728.74778;623.429992676
1321;978298.227964;6561736.74049;623.458007813
1322;978317.210649;6561721.75416;624.567016602
1323;978314.213383;6561710.76418;623.544006348
1324;978318.209738;6561706.76783;624.20300293
1325;978322.206092;6561703.77056;623.658996582
1326;978343.186954;6561698.77512;623.992004395
1327;978343.186954;6561694.77876;624.562988281
1328;978346.18422;6561691.7815;624.039001465
1329;978345.185131;6561693.77968;624.510009766
1330;978349.181486;6561691.7815;624.033996582
1331;978351.179663;6561698.77512;624.59197998
1332;978353.177841;6561695.77785;624.007995605
1333;978365.166905;6561704.76965;624.366027832
1334;978370.162348;6561711.76327;624.192016602
1335;978356.175107;6561701.77239;624.052001953
1336;978354.176929;6561698.77512;624.414978027
1337;978356.175107;6561696.77694;624.013977051
1338;978358.173284;6561716.75872;624.072998047
1339;978310.217028;6561773.70677;623.820007324
1340;978309.21794;6561779.7013;625.67199707
1341;978299.227053;6561780.70039;624.965026855
1342;978308.218851;6561782.69857;624.773010254
1343;978303.223408;6561806.67669;624.70300293
1344;978308.218851;6561809.67396;624.447021484
1345;978392.142298;6561806.67669;624.367980957
1346;978422.114958;6561791.69036;624.664001465
1347;978437.101288;6561782.69857;625.505981445
1348;978432.105845;6561791.69036;624.768981934
1349;978442.096731;6561797.6849;625.721008301
1350;978440.098554;6561803.67943;626.255981445
1351;978445.093997;6561801.68125;625.981994629
1352;978440.098554;6561799.68307;625.458007813
1353;978435.103111;6561796.68581;625.950012207
1354;978432.105845;6561802.68034;626.219970703
1355;978440.098554;6561796.68581;624.924987793
1356;978435.103111;6561793.68854;625.195007324
1357;978435.103111;6561791.69036;624.810974121
1358;978438.100377;6561788.6931;624.885986328
1359;978441.097643;6561795.68672;624.929016113
1360;978446.093086;6561796.68581;625.635986328
1361;978446.093086;6561799.68307;625.401000977
1362;978443.09582;6561791.69036;624.924987793
1363;978431.106756;6561794.68763;624.979003906
1364;978432.105845;6561796.68581;625.92199707
1365;978425.112224;6561793.68854;625.588012695
1366;978424.113135;6561794.68763;625.718017578
1367;978414.122249;6561798.68399;626.185974121
1368;978414.122249;6561804.67852;625.140991211
1369;978424.113135;6561807.67578;625.515014648
1370;978426.111313;6561803.67943;625.385986328
1371;978426.111313;6561800.68216;626.502990723
1372;978419.117692;6561830.65482;624.91998291
1373;978445.093997;6561831.65391;625.323974609
1374;978452.087618;6561835.65027;625.734008789
1375;978459.081238;6561831.65391;625.507019043
1376;978456.083972;6561813.67032;625.718017578
1377;978458.08215;6561816.66758;625.338012695
1378;978458.08215;6561819.66485;625.70098877
1379;978462.078504;6561824.66029;625.487976074
1380;978442.096731;6561855.63204;625.237976074
1381;978425.112224;6561859.62839;625.633972168
1382;978427.110401;6561863.62475;625.197998047
1383;978397.137742;6561811.67214;625.211975098
1384;978407.128628;6561803.67943;625.03302002
1385;978401.134096;6561804.67852;625.289978027
1386;978400.135008;6561808.67487;625.703979492
1387;978403.132274;6561811.67214;625.208007813
1388;978406.12954;6561802.68034;624.99798584
1389;978411.124983;6561790.69128;624.638977051
1390;978423.114047;6561788.6931;625.450012207
1391;978401.134096;6561736.74049;625.218994141
1392;978392.142298;6561794.68763;625.95098877
1393;978391.14321;6561783.69766;624.632019043
1394;978403.132274;6561781.69948;625.549987793
1395;978398.13683;6561787.69401;624.638977051
1396;978408.127717;6561796.68581;626.34197998
1397;978404.131362;6561801.68125;624.875
1398;978401.134096;6561795.68672;625.864013672
1399;978397.137742;6561799.68307;624.585998535
1400;978399.135919;6561801.68125;624.567016602
1401;978401.134096;6561799.68307;624.62298584
1402;978404.131362;6561798.68399;625.711975098
1403;978398.13683;6561795.68672;625.323974609
1404;978398.13683;6561797.6849;625.304992676
1405;978392.142298;6561798.68399;624.843017578
1406;978395.139564;6561796.68581;625.684997559
1407;978392.142298;6561801.68125;625.187988281
1408;978359.172373;6561807.67578;625.135986328
1409;978359.172373;6561872.61655;623.978027344
1410;978376.15688;6561892.59832;625.382019043
1411;978381.152323;6561889.60105;624.247009277
1412;978395.139564;6561881.60834;624.429016113
1413;978398.13683;6561877.61199;625.265991211
1414;978383.1505;6561869.61928;625.023986816
1415;978408.127717;6561856.63113;624.966003418
1416;978413.12316;6561845.64115;625.315979004
1417;978409.126805;6561836.64935;624.898986816
1418;978392.142298;6561838.64753;624.695007324
1419;978392.142298;6561815.66849;625.099975586
1420;978384.149589;6561813.67032;624.361999512
1421;978390.144121;6561802.68034;625.218017578
1422;978376.15688;6561811.67214;625.239013672
1423;978388.145944;6561797.6849;624.974975586
1424;978388.145944;6561800.68216;625.416015625
1425;978385.148678;6561803.67943;625.023010254
1426;978389.145032;6561793.68854;626.164001465
1427;978391.14321;6561787.69401;624.82598877
1428;978379.154146;6561792.68945;626.161987305
1429;978380.153234;6561782.69857;624.596008301
1430;978395.139564;6561742.73502;624.288024902
1431;978384.149589;6561766.71315;625.247009277
1432;978393.141387;6561779.7013;625.385009766
1433;978398.13683;6561783.69766;624.653991699
1434;978400.135008;6561784.69674;624.645996094
1435;978406.12954;6561785.69583;624.635986328
1436;978407.128628;6561790.69128;624.75
1437;978410.125894;6561792.68945;624.82800293
1438;978412.124071;6561793.68854;624.861999512
1439;978405.130451;6561793.68854;625.138977051
1440;978405.130451;6561796.68581;626.12701416
1441;978420.116781;6561788.6931;624.966003418
1442;978412.124071;6561782.69857;625.16998291
1443;978409.126805;6561785.69583;625.17199707
1444;978410.125894;6561787.69401;624.638977051
1445;978414.122249;6561786.69492;625.338989258
1446;978413.12316;6561789.69219;624.640991211
1447;978397.137742;6561750.72773;624.91998291
1448;978406.12954;6561749.72864;624.416992188
1449;978408.127717;6561742.73502;625.07800293
1450;978419.117692;6561753.725;624.471008301
1451;978417.119515;6561759.71953;625.202026367
1452;978426.111313;6561773.70677;625.013977051
1453;978422.114958;6561783.69766;625.476989746
1454;978426.111313;6561789.69219;624.861999512
1455;978427.110401;6561793.68854;624.804016113
1456;978426.111313;6561791.69036;624.684020996
1457;978427.110401;6561795.68672;625.718994141
1458;978416.120426;6561766.71315;624.856994629
1459;978420.116781;6561773.70677;625.372009277
1460;978398.13683;6561780.70039;625.133972168
1461;978397.137742;6561757.72135;624.577026367
1462;978401.134096;6561762.71679;625.156982422
1463;978411.124983;6561760.71862;624.744995117
1464;978414.122249;6561752.72591;625.088989258
1465;978410.125894;6561746.73137;624.624023438
1466;978411.124983;6561745.73229;624.549987793
1467;978410.125894;6561736.74049;624.458007813
1468;978417.119515;6561742.73502;624.911010742
1469;978424.113135;6561742.73502;624.435974121
1470;978425.112224;6561749.72864;625.119995117
1471;978421.115869;6561754.72408;624.713989258
1472;978423.114047;6561762.71679;625.301025391
1473;978429.108579;6561765.71406;624.791015625
1474;978428.10949;6561768.71133;625.291992188
1475;978424.113135;6561759.71953;624.905029297
1476;978436.102199;6561764.71497;625.310974121
1477;978443.09582;6561748.72955;624.942016602
1478;978429.108579;6561748.72955;624.507995605
1479;978427.110401;6561752.72591;625.133972168
1480;978432.105845;6561751.72682;624.547973633
1481;978431.106756;6561754.72408;625.190002441
1482;978434.104022;6561753.725;624.596008301
1483;978439.099465;6561757.72135;624.731994629
1484;978430.107667;6561767.71224;624.986022949
1485;978415.121337;6561738.73867;624.773986816
1486;978416.120426;6561747.73046;624.513977051
1487;978419.117692;6561745.73229;625.008972168
1488;978404.131362;6561722.75325;624.609985352
1489;978402.133185;6561731.74505;624.414978027
1490;978397.137742;6561729.74687;624.278015137
1491;978394.140476;6561727.74869;624.677001953
1492;978399.135919;6561732.74413;625.010986328
1493;978397.137742;6561736.74049;625.07800293
1494;978397.137742;6561732.74413;624.989990234
1495;978402.133185;6561771.70859;624.958007813
1496;978393.141387;6561766.71315;624.840026855
1497;978395.139564;6561762.71679;625.054016113
1498;978387.146855;6561763.71588;624.789978027
1499;978394.140476;6561758.72044;624.984985352
1500;978397.137742;6561754.72408;625.052978516
1501;978393.141387;6561748.72955;624.958984375
1502;978390.144121;6561737.73958;624.302001953
1503;978378.155057;6561724.75142;624.841003418
1504;978386.147766;6561718.75689;624.099975586
1505;978383.1505;6561721.75416;624.927978516
1506;978387.146855;6561721.75416;624.195983887
1507;978378.155057;6561716.75872;624.229003906
1508;978378.155057;6561718.75689;624.898986816
1509;978379.154146;6561731.74505;624.184997559
1510;978380.153234;6561735.7414;624.767028809
1511;978384.149589;6561732.74413;624.289001465
1512;978384.149589;6561746.73137;624.327026367
1513;978385.148678;6561751.72682;624.861999512
1514;978391.14321;6561751.72682;624.520019531
1515;978384.149589;6561750.72773;624.862976074
1516;978329.199713;6561767.71224;624.929992676
1517;978332.196979;6561762.71679;624.387023926
1518;978369.163259;6561770.7095;625.349975586
1519;978375.157791;6561784.69674;624.760009766
1520;978375.157791;6561795.68672;624.991027832
1521;978375.157791;6561792.68945;625.940002441
1522;978376.15688;6561794.68763;625.041992188
1523;978380.153234;6561795.68672;624.942993164
1524;978383.1505;6561800.68216;625.296020508
1525;978380.153234;6561805.67761;624.945983887
1526;978376.15688;6561798.68399;625.315979004
1527;978374.158702;6561807.67578;624.939025879
1528;978381.152323;6561809.67396;625.109008789
1529;978387.146855;6561794.68763;626.221008301
1530;978385.148678;6561797.6849;624.992980957
1531;978386.147766;6561796.68581;625.090026855
1532;978389.145032;6561788.6931;625.560974121
1533;978382.151412;6561789.69219;625.21697998
1534;978381.152323;6561792.68945;626.057006836
1535;978384.149589;6561792.68945;626.226989746
1536;978378.155057;6561785.69583;625.205993652
1537;978379.154146;6561789.69219;625.224975586
1538;978381.152323;6561791.69036;626.083007813
1539;978384.149589;6561785.69583;624.729003906
1540;978387.146855;6561787.69401;625.598999023
1541;978390.144121;6561786.69492;625.280029297
1542;978372.160525;6561794.68763;624.966003418
1543;978372.160525;6561801.68125;625.320007324
1544;978369.163259;6561797.6849;625.338012695
1545;978369.163259;6561779.7013;624.552001953
1546;978370.162348;6561784.69674;625.117980957
1547;978372.160525;6561787.69401;625.093994141
1548;978367.165082;6561791.69036;625.466003418
1549;978368.164171;6561794.68763;624.973999023
1550;978366.165993;6561793.68854;625.008972168
1551;978348.182397;6561786.69492;625.961975098
1552;978348.182397;6561777.70312;624.357971191
1553;978359.172373;6561778.70221;625.293029785
1554;978362.169639;6561779.7013;624.835021973
1555;978354.176929;6561783.69766;624.903015137
1556;978360.171461;6561788.6931;625.606018066
1557;978365.166905;6561786.69492;624.968994141
1558;978358.173284;6561781.69948;625.42401123
1559;978354.176929;6561787.69401;625.392028809
1560;978351.179663;6561791.69036;624.903991699
1561;978357.174195;6561795.68672;625.734985352
1562;978358.173284;6561800.68216;625.013000488
1563;978363.168727;6561796.68581;625.353027344
1564;978362.169639;6561792.68945;625.028015137
1565;978359.172373;6561791.69036;625.026977539
1566;978354.176929;6561795.68672;625.393005371
1567;978332.196979;6561808.67487;625.142028809
1568;978320.207915;6561819.66485;624.838989258
1569;978313.214294;6561824.66029;623.901977539
1570;978317.210649;6561827.65756;623.74798584
1571;978329.199713;6561811.67214;624.726989746
1572;978334.195156;6561817.66667;624.99597168
1573;978356.175107;6561854.63295;625.008972168
1574;978362.169639;6561867.6211;624.838989258
1575;978370.162348;6561862.62566;625.429016113
1576;978366.165993;6561865.62293;624.695983887
1577;978363.168727;6561868.62019;624.794006348
1578;978367.165082;6561876.6129;624.202026367
1579;978374.158702;6561871.61746;624.382995605
1580;978381.152323;6561881.60834;624.905029297
1581;978379.154146;6561886.60379;624.143981934
1582;978382.151412;6561874.61472;624.539978027
1583;978395.139564;6561878.61108;625.289978027
1584;978391.14321;6561879.61017;624.450012207
1585;978385.148678;6561885.6047;625.005981445
1586;978385.148678;6561881.60834;625.140014648
1587;978388.145944;6561888.60196;624.989990234
1588;978391.14321;6561898.59285;624.068969727
1589;978395.139564;6561895.59559;624.982971191
1590;978389.145032;6561891.59923;625.096008301
1591;978402.133185;6561886.60379;625.012023926
1592;978397.137742;6561888.60196;624.633972168
1593;978401.134096;6561883.60652;624.70501709
1594;978396.138653;6561905.58647;624.098999023
1595;978395.139564;6561907.58465;625.366027832
1596;978395.139564;6561905.58647;624.301025391
1597;978382.151412;6561903.58829;625.515991211
1598;978391.14321;6561905.58647;625.515991211
1599;978392.142298;6561901.59012;624.70300293
1600;978388.145944;6561900.59103;625.098022461
1601;978393.141387;6561899.59194;624.171020508
1602;978401.134096;6561902.58921;624.981018066
1603;978397.137742;6561901.59012;624.137023926
1604;978394.140476;6561901.59012;624.151977539
1605;978418.118603;6561903.58829;625.335021973
1606;978416.120426;6561908.58374;624.481994629
1607;978430.107667;6561918.57462;624.971008301
1608;978434.104022;6561911.581;625.968017578
1609;978420.116781;6561908.58374;625.288024902
1610;978433.104933;6561902.58921;624.794006348
1611;978434.104022;6561907.58465;624.960998535
1612;978431.106756;6561908.58374;625.591003418
1613;978427.110401;6561905.58647;624.87097168
1614;978423.114047;6561906.58556;625.447998047
1615;978430.107667;6561911.581;625.697998047
1616;978428.10949;6561918.57462;624.95098877
1617;978424.113135;6561920.5728;625.583007813
1618;978423.114047;6561923.57007;625.659973145
1619;978428.10949;6561924.56916;625.789001465
1620;978421.115869;6561913.57918;624.580993652
1621;978419.117692;6561917.57554;625.37298584
1622;978412.124071;6561921.57189;624.942016602
1623;978414.122249;6561915.57736;625.177978516
1624;978402.133185;6561914.57827;624.073974609
1625;978406.12954;6561910.58191;625.192016602
1626;978412.124071;6561906.58556;624.531005859
1627;978411.124983;6561898.59285;624.948974609
1628;978416.120426;6561899.59194;624.856994629
1629;978430.107667;6561894.5965;625.228027344
1630;978435.103111;6561893.59741;625.057983398
1631;978424.113135;6561899.59194;624.883972168
1632;978413.12316;6561888.60196;625.052978516
1633;978408.127717;6561891.59923;624.687988281
1634;978418.118603;6561885.6047;625.453979492
1635;978417.119515;6561881.60834;625.044006348
1636;978432.105845;6561876.6129;625.577026367
1637;978423.114047;6561882.60743;624.953979492
1638;978423.114047;6561878.61108;625.385009766
1639;978430.107667;6561873.61563;625.20098877
1640;978434.104022;6561874.61472;625.856018066
1641;978438.100377;6561872.61655;625.310974121
1642;978432.105845;6561871.61746;625.280029297
1643;978415.121337;6561901.59012;625.098022461
1644;978403.132274;6561905.58647;624.718994141
1645;978406.12954;6561914.57827;624.812011719
1646;978402.133185;6561918.57462;624.833007813
1647;978404.131362;6561919.57371;624.486999512
1648;978398.13683;6561918.57462;625.562011719
1649;978422.114958;6561919.57371;625.182983398
1650;978359.172373;6561875.61381;624.809020996
1651;978359.172373;6561884.60561;624.619018555
1652;978350.180575;6561881.60834;624.703979492
1653;978354.176929;6561867.6211;623.934020996
1654;978353.177841;6561871.61746;624.927978516
1655;978344.186043;6561861.62657;624.169006348
1656;978345.185131;6561867.6211;624.914001465
1657;978349.181486;6561867.6211;624.799987793
1658;978351.179663;6561864.62384;624.075012207
1659;978351.179663;6561857.63022;624.221984863
1660;978334.195156;6561844.64206;624.723999023
1661;978353.177841;6561851.63568;624.278015137
1662;978380.153234;6561818.66576;624.312988281
1663;978383.1505;6561823.6612;625.00402832
1664;978387.146855;6561817.66667;625.236999512
1665;978362.169639;6561843.64297;624.945007324
1666;978359.172373;6561841.6448;624.268005371
1667;978369.163259;6561833.65209;624.213012695
1668;978366.165993;6561825.65938;625.054016113
1669;978357.174195;6561837.64844;624.929992676
1670;978348.182397;6561849.63751;624.794006348
1671;978344.186043;6561854.63295;624.789978027
1672;978351.179663;6561825.65938;624.681030273
1673;978334.195156;6561833.65209;624.364013672
1674;978326.202447;6561830.65482;624.533996582
1675;978323.205181;6561825.65938;624.33001709
1676;978340.189688;6561831.65391;624.846008301
1677;978338.191511;6561836.64935;624.416015625
1678;978374.158702;6561824.66029;624.291015625
1679;978380.153234;6561835.65027;625.033996582
1680;978373.159614;6561854.63295;624.780029297
1681;978363.168727;6561858.6293;624.679016113
1682;978357.174195;6561864.62384;624.559997559
1683;978381.152323;6561847.63933;625.12298584
1684;978404.131362;6561855.63204;625.419006348
1685;978395.139564;6561861.62657;624.862976074
1686;978393.141387;6561851.63568;625.242004395
1687;978388.145944;6561857.63022;624.79699707
1688;978372.160525;6561838.64753;625.078979492
1689;978378.155057;6561838.64753;624.755981445
1690;978373.159614;6561832.653;624.802978516
1691;978370.162348;6561829.65573;624.317993164
1692;978342.187865;6561860.62748;624.197998047
1693;978331.19789;6561846.64024;624.517028809
1694;978320.207915;6561837.64844;623.934020996
1695;978327.201536;6561835.65027;624.525024414
1696;978318.209738;6561835.65027;624.734008789
1697;978313.214294;6561831.65391;624.367980957
1698;978289.236167;6561825.65938;624.517028809
1699;978262.260773;6561823.6612;623.793029785
1700;978256.266241;6561822.66211;624.679016113
1701;978261.261684;6561821.66302;623.609008789
1702;978250.271709;6561808.67487;624.609985352
1703;978241.279911;6561804.67852;624.767028809
1704;978245.276266;6561815.66849;624.486022949
1705;978245.276266;6561806.67669;624.306030273
1706;978245.276266;6561808.67487;624.710021973
1707;978245.276266;6561803.67943;623.677978516
1708;978239.281734;6561796.68581;624.164001465
1709;978251.270798;6561790.69128;623.622009277
1710;978279.24528;6561780.70039;624.458007813
1711;978287.237989;6561786.69492;625.094970703
1712;978289.236167;6561820.66394;623.661010742
1713;978269.254393;6561820.66394;624.150024414
1714;978261.261684;6561815.66849;623.67199707
1715;978280.244369;6561785.69583;625.090026855
1716;978265.258039;6561785.69583;624.393005371
1717;978276.248014;6561773.70677;625.393005371
1718;978270.253482;6561780.70039;624.328979492
1719;978261.261684;6561770.7095;625.29699707
1720;978263.259861;6561766.71315;623.348999023
1721;978276.248014;6561769.71041;623.552001953
1722;978270.253482;6561767.71224;624.390991211
1723;978270.253482;6561772.70768;625.359008789
1724;978267.256216;6561771.70859;624.742004395
1725;978269.254393;6561768.71133;623.758972168
1726;978268.255305;6561767.71224;623.541992188
1727;978265.258039;6561767.71224;624.036987305
1728;978263.259861;6561768.71133;624.088012695
1729;978268.255305;6561769.71041;624.471984863
1730;978269.254393;6561771.70859;625.32598877
1731;978270.253482;6561768.71133;623.715026855
1732;978272.251659;6561768.71133;623.557006836
1733;978274.249837;6561767.71224;623.515991211
1734;978275.248925;6561765.71406;624.064025879
1735;978276.248014;6561767.71224;623.520019531
1736;978278.246191;6561742.73502;623.768005371
1737;978298.227964;6561744.7332;624.374023438
1738;978293.232521;6561762.71679;624.395019531
1739;978296.229787;6561749.72864;623.924987793
1740;978300.226142;6561754.72408;624.611999512
1741;978299.227053;6561749.72864;623.986999512
1742;978308.218851;6561756.72226;624.16998291
1743;978308.218851;6561764.71497;624.546020508
1744;978311.216117;6561769.71041;623.851013184
1745;978305.221585;6561770.7095;624.481994629
1746;978306.220674;6561767.71224;623.937011719
1747;978302.224319;6561773.70677;624.187988281
1748;978304.222496;6561773.70677;624.67401123
1749;978308.218851;6561774.70586;623.932006836
1750;978300.226142;6561778.70221;625.851989746
1751;978302.224319;6561775.70495;625.200012207
1752;978296.229787;6561775.70495;624.867980957
1753;978295.230698;6561777.70312;625.909973145
1754;978300.226142;6561775.70495;625.702026367
1755;978301.22523;6561774.70586;624.58001709
1756;978301.22523;6561773.70677;624.007019043
1757;978301.22523;6561770.7095;624.312011719
1758;978303.223408;6561772.70768;624.197998047
1759;978299.227053;6561772.70768;623.960021973
1760;978299.227053;6561770.7095;624.291992188
1761;978297.228876;6561767.71224;623.656982422
1762;978299.227053;6561765.71406;624.25201416
1763;978297.228876;6561773.70677;624.104980469
1764;978292.233432;6561772.70768;624.142028809
1765;978294.23161;6561770.7095;623.611999512
1766;978285.239812;6561774.70586;625.463012695
1767;978286.238901;6561781.69948;624.625976563
1768;978285.239812;6561768.71133;624.297973633
1769;978281.243457;6561771.70859;625.083007813
1770;978317.210649;6561768.71133;624.607971191
1771;978312.215206;6561774.70586;623.833984375
1772;978319.208826;6561773.70677;623.95098877
1773;978322.206092;6561771.70859;624.573974609
1774;978339.190599;6561777.70312;624.382019043
1775;978345.185131;6561790.69128;624.87701416
1776;978344.186043;6561787.69401;625.361999512
1777;978324.20427;6561784.69674;624.986022949
1778;978325.203358;6561787.69401;624.392028809
1779;978331.19789;6561784.69674;624.916992188
1780;978329.199713;6561774.70586;624.195007324
1781;978332.196979;6561771.70859;625.005004883
1782;978335.194245;6561774.70586;624.309997559
1783;978334.195156;6561770.7095;624.997009277
1784;978337.192422;6561767.71224;624.963012695
1785;978345.185131;6561777.70312;624.715026855
1786;978347.183309;6561782.69857;625.00201416
1787;978345.185131;6561784.69674;625.581970215
1788;978363.168727;6561770.7095;624.523986816
1789;978377.155968;6561753.725;625.142028809
1790;978380.153234;6561758.72044;624.83001709
1791;978376.15688;6561768.71133;624.969970703
1792;978376.15688;6561756.72226;624.825012207
1793;978351.179663;6561763.71588;624.443969727
1794;978357.174195;6561757.72135;625.155029297
1795;978364.167816;6561727.74869;624.755004883
1796;978367.165082;6561722.75325;624.101989746
1797;978369.163259;6561715.75963;624.781005859
1798;978363.168727;6561714.76054;624.721984863
1799;978367.165082;6561712.76236;624.731994629
1800;978366.165993;6561709.76509;624.236999512
1801;978359.172373;6561706.76783;624.616027832
1802;978353.177841;6561700.7733;624.142028809
1803;978354.176929;6561704.76965;624.703979492
1804;978352.178752;6561700.7733;624.200012207
1805;978348.182397;6561704.76965;624.54699707
1806;978342.187865;6561707.76692;623.903015137
1807;978329.199713;6561701.77239;624.132019043
1808;978321.207004;6561707.76692;624.351013184
1809;978330.198802;6561707.76692;623.776977539
1810;978329.199713;6561709.76509;624.325012207
1811;978320.207915;6561716.75872;624.169006348
1812;978317.210649;6561714.76054;624.286987305
1813;978338.191511;6561716.75872;623.973999023
1814;978335.194245;6561713.76145;624.310974121
1815;978334.195156;6561715.75963;624.447998047
1816;978352.178752;6561758.72044;624.440002441
1817;978359.172373;6561748.72955;624.677978516
1818;978368.164171;6561751.72682;624.528991699
1819;978380.153234;6561747.73046;624.843017578
1820;978380.153234;6561743.73411;624.403015137
1821;978378.155057;6561744.7332;624.784973145
1822;978371.161436;6561736.74049;624.320983887
1823;978376.15688;6561728.74778;624.148986816
1824;978374.158702;6561732.74413;624.593017578
1825;978365.166905;6561745.73229;624.90802002
1826;978365.166905;6561733.74322;624.405029297
1827;978359.172373;6561725.75051;624.250976563
1828;978361.17055;6561745.73229;624.973022461
1829;978378.155057;6561741.73593;624.437988281
1830;978383.1505;6561741.73593;624.869995117
1831;978386.147766;6561743.73411;624.945007324
1832;978363.168727;6561754.72408;625.127990723
1833;978364.167816;6561750.72773;624.635986328
1834;978363.168727;6561763.71588;625.17199707
1835;978336.193333;6561742.73502;624.713989258
1836;978332.196979;6561746.73137;623.934997559
1837;978322.206092;6561743.73411;624.276000977
1838;978313.214294;6561743.73411;623.830993652
1839;978304.222496;6561746.73137;624.37902832
1840;978302.224319;6561750.72773;624.119995117
1841;978304.222496;6561741.73593;624.276977539
1842;978306.220674;6561737.73958;623.551025391
1843;978307.219762;6561734.74231;624.03302002
1844;978321.207004;6561739.73775;623.67199707
1845;978327.201536;6561743.73411;624.171020508
1846;978331.19789;6561743.73411;623.992004395
1847;978309.21794;6561737.73958;623.541015625
1848;978311.216117;6561733.74322;624.142028809
1849;978312.215206;6561738.73867;623.601989746
1850;978313.214294;6561727.74869;623.953979492
1851;978314.213383;6561722.75325;624.42401123
1852;978303.223408;6561715.75963;623.54901123
1853;978303.223408;6561705.76874;623.596008301
1854;978297.228876;6561698.77512;623.656982422
1855;978301.22523;6561700.7733;624.161010742
1856;978297.228876;6561702.77147;624.033996582
1857;978294.23161;6561700.7733;623.611999512
1858;978308.218851;6561718.75689;624.288024902
1859;978312.215206;6561716.75872;623.87097168
1860;978301.22523;6561731.74505;624.056030273
1861;978281.243457;6561726.7496;623.491027832
1862;978280.244369;6561724.75142;623.778991699
1863;978287.237989;6561730.74596;623.851013184
1864;978297.228876;6561718.75689;624.228027344
1865;978283.241635;6561723.75234;623.508972168
1866;978285.239812;6561727.74869;623.994995117
1867;978296.229787;6561716.75872;623.638977051
1868;978291.234344;6561719.75598;624.033996582
1869;978285.239812;6561718.75689;623.466003418
1870;978292.233432;6561736.74049;623.70300293
1871;978294.23161;6561742.73502;624.193969727
1872;978294.23161;6561734.74231;623.471984863
1873;978294.23161;6561730.74596;623.994995117
1874;978319.208826;6561736.74049;624.107971191
1875;978324.20427;6561738.73867;623.830993652
1876;978336.193333;6561719.75598;624.512023926
1877;978323.205181;6561724.75142;624.00201416
1878;978319.208826;6561730.74596;624.411987305
1879;978323.205181;6561728.74778;624.302001953
1880;978330.198802;6561736.74049;623.895019531
1881;978336.193333;6561734.74231;623.958007813
1882;978329.199713;6561724.75142;624.08001709
1883;978329.199713;6561733.74322;624.405029297
1884;978333.196067;6561730.74596;624.341003418
1885;978327.201536;6561734.74231;623.848999023
1886;978353.177841;6561727.74869;624.492980957
1887;978357.174195;6561736.74049;624.395019531
1888;978342.187865;6561740.73684;624.20501709
1889;978354.176929;6561755.72317;624.859008789
1890;978318.209738;6561726.7496;623.973999023
1891;978316.21156;6561740.73684;623.590026855
1892;978318.209738;6561745.73229;624.534973145
1893;978318.209738;6561751.72682;623.971984863
1894;978326.202447;6561758.72044;624.606994629
1895;978327.201536;6561762.71679;624.260986328
1896;978318.209738;6561756.72226;624.572998047
1897;978322.206092;6561757.72135;624.083984375
1898;978325.203358;6561760.71862;624.570007324
1899;978321.207004;6561749.72864;624.559997559
1900;978328.200624;6561751.72682;624.721984863
1901;978332.196979;6561756.72226;624.768005371
1902;978343.186954;6561750.72773;624.79498291
1903;978336.193333;6561761.7177;624.471984863
1904;978346.18422;6561749.72864;624.427978516
1905;978314.213383;6561753.725;624.440979004
1906;978316.21156;6561749.72864;624.125
1907;978313.214294;6561760.71862;624.226989746
1908;978312.215206;6561764.71497;624.515991211
1909;978318.209738;6561758.72044;624.513000488
1910;978313.214294;6561757.72135;624.661987305
1911;978343.186954;6561701.77239;624.333984375
1912;978341.188777;6561702.77147;623.937011719
1913;978349.181486;6561700.7733;624.145996094
1914;978358.173284;6561712.76236;624.609008789
1915;978363.168727;6561710.76418;624.708007813
1916;978361.17055;6561706.76783;624.153991699
1917;978349.181486;6561772.70768;624.752990723
1918;978357.174195;6561776.70403;624.525024414
1919;978356.175107;6561779.7013;625.169006348
1920;978359.172373;6561776.70403;624.554992676
1921;978354.176929;6561776.70403;624.854003906
1922;978355.176018;6561778.70221;624.697998047
1923;978374.158702;6561772.70768;625.140014648
1924;978375.157791;6561776.70403;624.588012695
1925;978376.15688;6561772.70768;625.101989746
1926;978369.163259;6561773.70677;624.598999023
1927;978340.189688;6561795.68672;625.547973633
1928;978343.186954;6561796.68581;625.054016113
1929;978337.192422;6561800.68216;625.04901123
1930;978328.200624;6561790.69128;624.885009766
1931;978329.199713;6561787.69401;624.505981445
1932;978334.195156;6561788.6931;624.74597168
1933;978336.193333;6561784.69674;624.95098877
1934;978341.188777;6561784.69674;624.914978027
1935;978335.194245;6561792.68945;625.210021973
1936;978340.189688;6561789.69219;624.851013184
1937;978338.191511;6561791.69036;625.434997559
1938;978328.200624;6561784.69674;624.640014648
1939;978322.206092;6561791.69036;624.82598877
1940;978308.218851;6561799.68307;624.192993164
1941;978317.210649;6561788.6931;624.46697998
1942;978314.213383;6561776.70403;624.192016602
1943;978316.21156;6561782.69857;624.95098877
1944;978321.207004;6561785.69583;624.336975098
1945;978311.216117;6561789.69219;624.872009277
1946;978305.221585;6561795.68672;624.827026367
1947;978292.233432;6561789.69219;624.523010254
1948;978296.229787;6561785.69583;625.067016602
1949;978289.236167;6561814.6694;624.559020996
1950;978275.248925;6561805.67761;624.036987305
1951;978286.238901;6561788.6931;624.630004883
1952;978287.237989;6561793.68854;624.721984863
1953;978281.243457;6561788.6931;624.562011719
1954;978276.248014;6561797.6849;624.585998535
